1.9810872077941895,1.8169870376586914,1.9787282943725586,1.981590986251831,2.3004074096679688
1.4611501693725586,2.079275131225586,2.438549041748047,2.145648717880249,2.427537441253662
3.0295207500457764,1.9431698322296143,3.0307505130767822,2.4281163215637207,1.9928045272827148
2.546630859375,2.5597774982452393,2.874497652053833,1.48830246925354,1.8745968341827393
2.2788918018341064,2.938807249069214,3.306960105895996,2.687274694442749,3.1890969276428223
4.38838529586792,4.372078895568848,4.386186122894287,4.388077735900879,4.390917778015137
2.063995361328125,3.21870493888855,3.245853900909424,3.247201919555664,2.6013903617858887
4.388851642608643,4.325161933898926,4.275105953216553,4.39055871963501,4.390964984893799
2.9404375553131104,3.0757174491882324,2.874645233154297,3.0781543254852295,3.0781497955322266
0.12011446058750153,0.12011446058750153,0.12011446058750153,0.31326165795326233,0.12011446058750153
2.8705506324768066,1.8678010702133179,2.7579336166381836,2.0770838260650635,1.8720699548721313
0.31326165795326233,0.0,0.0,0.0,0.0
2.9929916858673096,2.5838422775268555,3.166001558303833,2.166246175765991,3.150211811065674
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.31326165795326233,0.12011446058750153,0.0
3.1231698989868164,2.647315502166748,2.7924675941467285,2.1254379749298096,2.85569429397583
0.31326165795326233,0.0,0.0,0.0,0.0
2.7239327430725098,2.2213778495788574,2.9525539875030518,1.98154616355896,2.6625092029571533
0.06361521780490875,2.1972246170043945,0.0,0.0,0.0
2.02966570854187,3.0299766063690186,2.2615487575531006,2.0310182571411133,2.0320606231689453
1.8813903331756592,2.8745968341827393,1.6865192651748657,1.9410055875778198,2.3159432411193848
1.8843637704849243,1.9294236898422241,2.9295005798339844,2.441854476928711,1.9307383298873901
3.2064714431762695,3.1898248195648193,2.187959671020508,3.20751953125,2.695106267929077
2.1959877014160156,1.9006025791168213,2.6182756423950195,2.6129136085510254,2.6187291145324707
2.1820311546325684,2.37195086479187,2.3708744049072266,1.336325764656067,1.3719496726989746
0.0,0.0,0.0,0.0,0.0
0.1194990873336792,0.1194990873336792,0.5514447093009949,0.0,0.5514447093009949
2.133608341217041,3.1231582164764404,2.1297011375427246,2.1231698989868164,3.10469651222229
2.8304429054260254,3.320889472961426,3.2645833492279053,2.3413424491882324,2.9427261352539062
2.301182508468628,2.0944266319274902,1.6174322366714478,1.4593231678009033,0.05856505036354065
1.8147163391113281,2.789663076400757,2.816502571105957,2.076901435852051,2.816502809524536
2.5604441165924072,3.3445959091186523,3.3575339317321777,2.553439140319824,3.321655035018921
2.964264392852783,3.9080047607421875,3.9647738933563232,2.969543695449829,2.8369319438934326
3.5810136795043945,3.23197865486145,3.589298963546753,3.5553271770477295,3.6032748222351074
1.101432204246521,2.370838165283203,0.9067468643188477,2.197152853012085,2.371950626373291
